"Country","Period","iso3","Indicator","Region","IncomeLevel","missing_values","x","y","group"
"Tonga","2003","TON","Current account balance","EAS","LMC",0.7,-36.6644638284897,11.3341805586964,"EAS"
"Tonga","2004","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-39.1687016209845,10.5273990372606,"EAS"
"Tonga","2005","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-39.0159479739474,10.7259137788757,"EAS"
"Tonga","2006","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-39.3652248989362,11.2645703172837,"EAS"
"Tonga","2007","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-40.2648637989793,10.9189689509085,"EAS"
"Tonga","2008","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.575,-37.9004142738882,10.8972899431184,"EAS"
"Tonga","2009","TON","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.45,-1.39520591013922,52.7563477316497,"EAS"
"Tonga","2010","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-38.6958162309072,8.35308184752343,"EAS"
"Tonga","2011","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-39.1361815967518,8.57495141831091,"EAS"
"Tonga","2012","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-40.2596100179453,9.26072200032225,"EAS"
"Tonga","2013","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.6,-40.4409928374079,10.3705522588632,"EAS"
"Tonga","2014","TON","Cost to start a business (% of income per capita)","EAS","LMC",0.65,-39.7246722172697,9.4237479446964,"EAS"
"Tonga","2015","TON","Cost to export: Border compliance (USD)","EAS","LMC",0.775,-24.0202505951138,-5.1657068741438,"EAS"
"Turkey","2001","TUR","Current account balance","ECS","UMC",0.6,10.5444287154177,0.323055629866058,"ECS"
"Turkey","2002","TUR","Current account balance","ECS","UMC",0.6,9.22242399376967,0.568239119625723,"ECS"
"Turkey","2003","TUR","Current account balance","ECS","UMC",0.55,6.78293707214982,-12.1045496601185,"ECS"
"Turkey","2004","TUR","Cost to start a business (% of income per capita)","ECS","UMC",0.475,8.69917982215334,0.232743023423905,"ECS"
"Turkey","2005","TUR","Cost to start a business (% of income per capita)","ECS","UMC",0.45,6.69108633183035,-9.15341213425342,"ECS"
"Turkey","2006","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,41.778601329119,-3.81222345506118,"ECS"
"Turkey","2007","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.225,43.2172690551078,-4.1314460790102,"ECS"
"Turkey","2008","TUR","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.225,41.4119767014795,-4.34046218893856,"ECS"
"Turkey","2009","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.275,42.050511172286,-6.08877127957478,"ECS"
"Turkey","2010","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.2,41.3463063628665,-7.00232976887189,"ECS"
"Turkey","2011","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.225,41.2346506874313,-6.76262163065551,"ECS"
"Turkey","2012","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.2,42.1318922525684,-9.17545259230857,"ECS"
"Turkey","2013","TUR","% of firms identifying business licensing and permits as the biggest obstacle","ECS","UMC",0.175,27.1071890299502,25.8916647882918,"ECS"
"Turkey","2014","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,42.1974002050166,-7.85838546075333,"ECS"
"Turkey","2015","TUR","Availability of scientists and engineers, 1-7 (best)","ECS","UMC",0.3,41.4807185486424,-7.53148783605222,"ECS"
"Turkmenistan","2001","TKM","Current account balance","ECS","UMC",0.7,-10.2991691858001,-17.8295329856232,"ECS"
"Turkmenistan","2002","TKM","Current account balance","ECS","UMC",0.675,-9.86199482348923,-16.451777339779,"ECS"
"Turkmenistan","2003","TKM","Current account balance","ECS","UMC",0.7,-11.9816063518937,-13.5776378676839,"ECS"
"Turkmenistan","2004","TKM","Current account balance","ECS","UMC",0.7,-11.8552566018473,-13.9507481303116,"ECS"
"Turkmenistan","2005","TKM","Current account balance","ECS","UMC",0.7,-11.6442417291863,-12.2391430795647,"ECS"
"Turkmenistan","2006","TKM","Current account balance","ECS","UMC",0.7,-13.2720300856023,-12.0528777397689,"ECS"
"Turkmenistan","2007","TKM","Current account balance","ECS","UMC",0.75,-10.7052911986851,-17.1235751609819,"ECS"
"Turkmenistan","2008","TKM","Current account balance","ECS","UMC",0.75,-11.8179546794441,-17.0246194022264,"ECS"
"Turkmenistan","2009","TKM","Current account balance","ECS","UMC",0.75,-10.3825630176269,-15.8064347163698,"ECS"
"Turkmenistan","2010","TKM","Current account balance","ECS","UMC",0.725,-11.4925838166935,-15.7698300489136,"ECS"
"Turkmenistan","2011","TKM","Current account balance","ECS","UMC",0.75,-11.5509350633016,-16.3591084771396,"ECS"
"Turkmenistan","2012","TKM","Current account balance","ECS","UMC",0.75,-11.6743975816194,-17.079884358118,"ECS"
"Turkmenistan","2013","TKM","Current account balance","ECS","UMC",0.85,-23.1591504165567,-19.4568054128879,"ECS"
"Turkmenistan","2014","TKM","Current account balance","ECS","UMC",0.85,-22.104982732781,-12.7666837471124,"ECS"
"Turkmenistan","2015","TKM","Current account balance","ECS","UMC",0.875,-21.9187119288559,-19.6800078954084,"ECS"
"Tuvalu","2001","TUV","Current account balance","EAS","UMC",0.875,-28.2712589300742,-25.104522139017,"EAS"
"Tuvalu","2002","TUV","Current account balance","EAS","UMC",0.9,-25.6942715989848,-21.6410169019984,"EAS"
"Tuvalu","2003","TUV","Current account balance","EAS","UMC",0.85,-19.6943052658754,-24.4294906462222,"EAS"
"Tuvalu","2004","TUV","Current account balance","EAS","UMC",0.85,-19.3328599692539,-22.5822807639988,"EAS"
"Tuvalu","2005","TUV","Current account balance","EAS","UMC",0.825,-32.67562992301,10.5924230530561,"EAS"
"Tuvalu","2006","TUV","Current account balance","EAS","UMC",0.8,-30.5965717890545,10.622893855036,"EAS"
"Tuvalu","2007","TUV","Current account balance","EAS","UMC",0.8,-31.5074645402563,9.87404644200472,"EAS"
"Tuvalu","2008","TUV","Current account balance","EAS","UMC",0.8,-32.5254630050149,11.4338174585251,"EAS"
"Tuvalu","2009","TUV","Current account balance","EAS","UMC",0.825,-30.7685595221748,10.876933408324,"EAS"
"Tuvalu","2010","TUV","Current account balance","EAS","UMC",0.8,-30.8490252270353,9.9542056530191,"EAS"
"Tuvalu","2011","TUV","Current account balance","EAS","UMC",0.85,-23.4194744057928,-16.9540863493546,"EAS"
"Tuvalu","2012","TUV","Current account balance","EAS","UMC",0.85,-23.2012009072776,-17.2937787503728,"EAS"
"Tuvalu","2013","TUV","Foreign direct investment, net inflows (% of GDP)","EAS","UMC",0.85,-29.1401183081691,10.1379034461999,"EAS"
"Tuvalu","2014","TUV","Current account balance","EAS","UMC",0.85,-29.1532912720373,10.6011838699686,"EAS"
"Tuvalu","2015","TUV","Current account balance","EAS","UMC",0.95,-25.5327597328334,-24.4445805093473,"EAS"
"Ukraine","2001","UKR","Current account balance","ECS","LMC",0.575,-6.5693956059746,-12.5273664354124,"ECS"
"Ukraine","2002","UKR","Current account balance","ECS","LMC",0.55,-5.33736852883781,-10.5504686526613,"ECS"
"Ukraine","2003","UKR","Current account balance","ECS","LMC",0.55,-5.47610099868946,-11.9714537695324,"ECS"
"Ukraine","2004","UKR","Cost to start a business (% of income per capita)","ECS","LMC",0.475,2.66201026804986,-3.08436827327604,"ECS"
"Ukraine","2005","UKR","Cost to start a business (% of income per capita)","ECS","LMC",0.45,1.35294230579377,-0.905900984470982,"ECS"
"Ukraine","2006","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,13.1281552404296,40.3632769148085,"ECS"
"Ukraine","2007","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.25,13.3519937958693,41.7051509794075,"ECS"
"Ukraine","2008","UKR","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.225,13.5006520035496,40.6536307210281,"ECS"
"Ukraine","2009","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.25,12.954958312935,39.903827690637,"ECS"
"Ukraine","2010","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.2,23.354868217801,42.1369081005704,"ECS"
"Ukraine","2011","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.225,23.0745987753097,41.5291333364887,"ECS"
"Ukraine","2012","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.175,24.3184849367969,40.7877526829037,"ECS"
"Ukraine","2013","UKR","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.225,3.54677583939773,55.1693232863985,"ECS"
"Ukraine","2014","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,32.6602056497507,-5.62049354492968,"ECS"
"Ukraine","2015","UKR","Availability of scientists and engineers, 1-7 (best)","ECS","LMC",0.275,-26.3905307517641,-3.13350828658873,"ECS"
"United Kingdom","2001","GBR","Current account balance","ECS","HIC",0.525,0.607094221391024,-30.5363255180486,"ECS"
"United Kingdom","2002","GBR","Current account balance","ECS","HIC",0.525,0.187520483926456,-30.4630418220099,"ECS"
"United Kingdom","2003","GBR","Current account balance","ECS","HIC",0.5,26.9972704958279,-46.58357881526,"ECS"
"United Kingdom","2004","GBR","Cost to start a business (% of income per capita)","ECS","HIC",0.4,29.1465718250768,-46.5679591243686,"ECS"
"United Kingdom","2005","GBR","Cost to start a business (% of income per capita)","ECS","HIC",0.4,28.5782315109059,-46.7478761853729,"ECS"
"United Kingdom","2006","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,29.5672641148493,-46.7483262486271,"ECS"
"United Kingdom","2007","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,31.1793174701273,-45.4069479055405,"ECS"
"United Kingdom","2008","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,30.4910302762773,-46.2060676544491,"ECS"
"United Kingdom","2009","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,28.3242433542271,-46.660464298036,"ECS"
"United Kingdom","2010","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.175,29.3599323023724,-46.9563304813617,"ECS"
"United Kingdom","2011","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.2,29.0120884151458,-46.9416875741602,"ECS"
"United Kingdom","2012","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.15,14.6283951968458,-26.47684217102,"ECS"
"United Kingdom","2013","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.225,12.7788089322179,-28.3050689231444,"ECS"
"United Kingdom","2014","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,14.6088033092041,-26.0993291214364,"ECS"
"United Kingdom","2015","GBR","Availability of scientists and engineers, 1-7 (best)","ECS","HIC",0.25,20.7033939816849,-25.1249935072148,"ECS"
"Uzbekistan","2001","UZB","Current account balance","ECS","LMC",0.675,-11.0007749323808,-6.93552254769531,"ECS"
"Uzbekistan","2002","UZB","Current account balance","ECS","LMC",0.7,-10.3065576528791,-7.35426556751655,"ECS"
"Uzbekistan","2003","UZB","Current account balance","ECS","LMC",0.7,-12.8181645788857,-9.6376624524831,"ECS"
"Uzbekistan","2004","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.625,-12.6242605705012,-10.8968042595914,"ECS"
"Uzbekistan","2005","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.625,-10.6504057673336,-9.51956947360983,"ECS"
"Uzbekistan","2006","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.6,-10.1456491833924,-9.05497652907584,"ECS"
"Uzbekistan","2007","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.575,-19.7782635293368,-11.0693621069186,"ECS"
"Uzbekistan","2008","UZB","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.575,-12.118014267847,-10.1575259761999,"ECS"
"Uzbekistan","2009","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.6,0.0683651974195641,18.6868733190635,"ECS"
"Uzbekistan","2010","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.575,-36.2743574831455,-11.8133370976877,"ECS"
"Uzbekistan","2011","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.6,-36.7949468129391,-11.1931571038954,"ECS"
"Uzbekistan","2012","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.55,-35.7406161135542,-8.13949240164514,"ECS"
"Uzbekistan","2013","UZB","% of firms identifying business licensing and permits as the biggest obstacle","ECS","LMC",0.525,-26.6486692010331,48.962600033173,"ECS"
"Uzbekistan","2014","UZB","Cost to start a business (% of income per capita)","ECS","LMC",0.575,-27.2853056866778,45.1891492090782,"ECS"
"Uzbekistan","2015","UZB","Cost to export: Border compliance (USD)","ECS","LMC",0.575,-25.1374900359475,-4.85432277023314,"ECS"
"Vanuatu","2001","VUT","Current account balance","EAS","LMC",0.7,-32.3782483648325,9.56478981387468,"EAS"
"Vanuatu","2002","VUT","Current account balance","EAS","LMC",0.675,11.1745180820176,23.0853222073542,"EAS"
"Vanuatu","2003","VUT","Current account balance","EAS","LMC",0.7,-7.96715687060489,-7.70576778517167,"EAS"
"Vanuatu","2004","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.6,0.462581923020744,-3.5079449439279,"EAS"
"Vanuatu","2005","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-2.6619814324068,-1.80237618133368,"EAS"
"Vanuatu","2006","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.5,9.18722848485702,26.7977080407139,"EAS"
"Vanuatu","2007","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.5,8.17054242227741,26.6117850823422,"EAS"
"Vanuatu","2008","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.475,8.09552511175402,26.3564531513046,"EAS"
"Vanuatu","2009","VUT","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.4,8.24098254084006,27.3200822357917,"EAS"
"Vanuatu","2010","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.475,44.8934001616807,20.2062526416342,"EAS"
"Vanuatu","2011","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.5,0.719816454189903,-1.75508421757856,"EAS"
"Vanuatu","2012","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.5,-0.885657447038243,-1.27098194301056,"EAS"
"Vanuatu","2013","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.525,0.0539152581190555,-2.63220756940128,"EAS"
"Vanuatu","2014","VUT","Cost to start a business (% of income per capita)","EAS","LMC",0.55,-1.02884022583903,-1.83129967832417,"EAS"
"Vanuatu","2015","VUT","Cost to export: Border compliance (USD)","EAS","LMC",0.75,-40.4440327899871,-17.8904463282544,"EAS"
"Vietnam","2001","VNM","Current account balance","EAS","LMC",0.6,13.1181670251312,21.0127643211515,"EAS"
"Vietnam","2002","VNM","Current account balance","EAS","LMC",0.575,15.2608101347006,-1.35029868998333,"EAS"
"Vietnam","2003","VNM","Current account balance","EAS","LMC",0.6,12.4854102233531,21.4087136382964,"EAS"
"Vietnam","2004","VNM","Cost to start a business (% of income per capita)","EAS","LMC",0.525,14.6249730323711,20.1166975328758,"EAS"
"Vietnam","2005","VNM","Cost to start a business (% of income per capita)","EAS","LMC",0.525,13.8443071675898,21.2149286611884,"EAS"
"Vietnam","2006","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.375,16.0813912194111,20.308993210572,"EAS"
"Vietnam","2007","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.325,36.9036234973749,4.29962020959986,"EAS"
"Vietnam","2008","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.35,38.2631556536723,5.99323028044477,"EAS"
"Vietnam","2009","VNM","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.35,38.4075640076567,5.50338737428369,"EAS"
"Vietnam","2010","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.3,14.0802947815274,-17.9961212761425,"EAS"
"Vietnam","2011","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.325,14.2348727572876,-18.0341871775471,"EAS"
"Vietnam","2012","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.325,14.3132215582652,-18.2979133106068,"EAS"
"Vietnam","2013","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.3,14.8800656585913,-18.3062210874441,"EAS"
"Vietnam","2014","VNM","Availability of scientists and engineers, 1-7 (best)","EAS","LMC",0.3,14.3847395910049,-18.9645124323548,"EAS"
"Vietnam","2015","VNM","% of firms identifying business licensing and permits as the biggest obstacle","EAS","LMC",0.225,26.8841886223965,31.435544961351,"EAS"
